respondent_id,xyz_vaccine,seasonal_vaccine
45805,0.380230606,0.209488572
45806,0.614640064,0.284473482
45807,0.126437904,0.647138682
45808,0.069872179,0.176482118
45809,0.066231555,0.587658733
45810,0.133242479,0.828119437
45811,0.123119885,0.148026379
45812,0.313027638,0.368674872
45813,0.065158639,0.067039059
45814,0.457826864,0.705469024
45815,0.427447156,0.213768033
45816,0.77366255,0.947701581
45817,0.079665488,0.178704247
45818,0.397646281,0.387904311
45819,0.361933161,0.765568028
45820,0.060362824,0.246333584
45821,0.060501726,0.847624452
45822,0.061363477,0.864210121
45823,0.057114352,0.892257324
45824,0.095312405,0.296934723
45825,0.075995987,0.22780669
45826,0.173476581,0.062701548
45827,0.101039036,0.211925856
45828,0.09754264,0.076078695
45829,0.053759609,0.196766027
45830,0.131929953,0.907017135
45831,0.139494218,0.258670065
45832,0.475240929,0.068612318
45833,0.061064091,0.122567403
45834,0.480933351,0.831756126
45835,0.061278411,0.102150368
45836,0.432004531,0.664005842
45837,0.091639304,0.659577748
45838,0.084173902,0.517977662
45839,0.046267672,0.247593957
45840,0.115206458,0.269013485
45841,0.065648075,0.082321754
45842,0.092085496,0.287298505
45843,0.133839928,0.622664757
45844,0.268896472,0.90164948
45845,0.590110194,0.8211071
45846,0.644936033,0.783006086
45847,0.117268613,0.820532101
45848,0.224185607,0.081419999
45849,0.651102008,0.87863542
45850,0.051968848,0.181138119
45851,0.339201011,0.566017485
45852,0.234639764,0.852746287
45853,0.088125183,0.153073394
45854,0.679037928,0.629408453
45855,0.434505278,0.415889701
45856,0.118468473,0.063657937
45857,0.0576603,0.108282501
45858,0.476341341,0.616651501
45859,0.085504276,0.140323141
45860,0.417079516,0.743562281
45861,0.706220495,0.852431712
45862,0.52855181,0.790536958
45863,0.059636507,0.479885907
45864,0.051766938,0.150111073
45865,0.518826391,0.844177943
45866,0.063846668,0.117719412
45867,0.048188883,0.367482232
45868,0.103989659,0.556441209
45869,0.05598739,0.178749229
45870,0.060990443,0.375118298
45871,0.16858977,0.832285563
45872,0.606632533,0.911964056
45873,0.126219011,0.373205039
45874,0.345792351,0.840745233
45875,0.062093775,0.131985732
45876,0.891452361,0.912474565
45877,0.329253685,0.874673533
45878,0.086504772,0.321336188
45879,0.144775113,0.161611952
45880,0.157754468,0.553048559
45881,0.491243169,0.779170718
45882,0.024588842,0.233899143
45883,0.055189121,0.895787395
45884,0.388845314,0.550370671
45885,0.462191368,0.810789558
45886,0.048515401,0.864563701
45887,0.721426165,0.74500242
45888,0.622785149,0.88418084
45889,0.059449354,0.112602021
45890,0.041275298,0.127809822
45891,0.061715536,0.095277674
45892,0.756327052,0.556460302
45893,0.851300412,0.909346827
45894,0.054609101,0.104114253
45895,0.049939083,0.413856355
45896,0.061667035,0.684864898
45897,0.042437041,0.18320897
45898,0.072365895,0.78185743
45899,0.220193031,0.761492312
45900,0.421515795,0.745203782
45901,0.557604378,0.83654525
45902,0.125854045,0.832822887
45903,0.061275238,0.259841913
45904,0.044980506,0.12239162
45905,0.552308288,0.849272936
45906,0.5561642,0.880932735
45907,0.063690019,0.179820142
45908,0.316363687,0.27915849
45909,0.332953746,0.506115282
45910,0.073524166,0.151956433
45911,0.105606104,0.584937285
45912,0.350903113,0.932794324
45913,0.050130276,0.176424837
45914,0.072651765,0.165080587
45915,0.062654243,0.874073417
45916,0.628926114,0.794805925
45917,0.455539696,0.900793099
45918,0.060856146,0.112967214
45919,0.082542818,0.08374593
45920,0.49036444,0.54768709
45921,0.309125524,0.421543302
45922,0.056455899,0.260172869
45923,0.055487884,0.120949967
45924,0.09781279,0.738812249
45925,0.598245905,0.807837416
45926,0.099248386,0.160531362
45927,0.378799335,0.5
45928,0.882780222,0.946676404
45929,0.602597041,0.687302734
45930,0.080622434,0.456339868
45931,0.115172607,0.419328845
45932,0.059566416,0.243629684
45933,0.424264566,0.078297146
45934,0.149965492,0.376753077
45935,0.179988412,0.511778578
45936,0.266592495,0.73237993
45937,0.044140001,0.617462172
45938,0.072861717,0.741658545
45939,0.52326446,0.624843073
45940,0.04362658,0.653333463
45941,0.080153422,0.112124831
45942,0.021518261,0.07289717
45943,0.130535771,0.558331619
45944,0.025941613,0.048698705
45945,0.510100841,0.886823357
45946,0.065472879,0.214831368
45947,0.139639956,0.848690048
45948,0.490449559,0.797971471
45949,0.0607891,0.142908987
45950,0.646987516,0.560126562
45951,0.075561522,0.346239322
45952,0.079267217,0.760526091
45953,0.048891697,0.146004468
45954,0.427051771,0.605650698
45955,0.04162312,0.716594114
45956,0.577638033,0.804610798
45957,0.145046041,0.899529468
45958,0.524964661,0.870124382
45959,0.054601453,0.977001166
45960,0.532387144,0.823648671
45961,0.766680653,0.893886985
45962,0.11211022,0.566322773
45963,0.055422996,0.135200375
45964,0.103533116,0.478738268
45965,0.077600631,0.07375129
45966,0.071955542,0.118661239
45967,0.07900484,0.454078004
45968,0.175070359,0.750712872
45969,0.080209864,0.840079518
45970,0.261218502,0.893359743
45971,0.687033473,0.874339616
45972,0.083659418,0.577820883
45973,0.055841674,0.315270481
45974,0.115324406,0.228904945
45975,0.465909956,0.628353369
45976,0.036382716,0.088586602
45977,0.618350669,0.818996205
45978,0.058381272,0.066380509
45979,0.102988479,0.360664722
45980,0.489072644,0.330380361
45981,0.800559569,0.746590828
45982,0.508307115,0.776044551
45983,0.073776162,0.5163887
45984,0.053705737,0.291096912
45985,0.795617138,0.923168798
45986,0.785412873,0.886124743
45987,0.051767787,0.066697235
45988,0.031454725,0.823817464
45989,0.161875292,0.347258988
45990,0.051003935,0.11489751
45991,0.163845183,0.850732918
45992,0.049154913,0.065059295
45993,0.628733196,0.862180917
45994,0.064266273,0.833200015
45995,0.307600568,0.73675989
45996,0.285146479,0.07037893
45997,0.748830748,0.917731375
45998,0.851383709,0.918060697
45999,0.170782286,0.856695398
46000,0.406983535,0.245629249
46001,0.119608524,0.09756536
46002,0.073649191,0.101876782
46003,0.268961217,0.266749495
46004,0.21138902,0.721398931
46005,0.048333644,0.888236769
46006,0.071717875,0.882891055
46007,0.528314094,0.848102943
46008,0.177855291,0.118195089
46009,0.083671699,0.431125203
46010,0.492774638,0.213266987
46011,0.486045713,0.832207938
46012,0.636230751,0.813013168
46013,0.143781612,0.309826775
46014,0.056092439,0.092206576
46015,0.395287714,0.868425899
46016,0.099306591,0.861054486
46017,0.042593816,0.306524944
46018,0.39283546,0.40696307
46019,0.571846801,0.561139729
46020,0.056232047,0.195295142
46021,0.125119793,0.301039753
46022,0.531466973,0.743717337
46023,0.068414056,0.811078003
46024,0.510324507,0.79286097
46025,0.106436647,0.893712259
46026,0.269318015,0.259099874
46027,0.284363237,0.360658178
46028,0.068015152,0.44968179
46029,0.045630467,0.132626218
46030,0.51075232,0.646377937
46031,0.058096882,0.344622312
46032,0.70711135,0.579026275
46033,0.46817043,0.747894653
46034,0.064948893,0.662865744
46035,0.054808701,0.109415872
46036,0.099447814,0.093859741
46037,0.034802404,0.089876632
46038,0.168853306,0.2073999
46039,0.046253791,0.193220907
46040,0.060705688,0.731032559
46041,0.04849079,0.17196693
46042,0.025944823,0.117801241
46043,0.758077427,0.884115432
46044,0.520693862,0.451813438
46045,0.053790722,0.411051229
46046,0.082826308,0.092101303
46047,0.530377773,0.866550408
46048,0.529872678,0.165080018
46049,0.160708889,0.671894731
46050,0.406525964,0.729527426
46051,0.034954317,0.117943485
46052,0.638269869,0.763239959
46053,0.059873148,0.872609183
46054,0.704711088,0.869552196
46055,0.087303645,0.201663386
46056,0.443287981,0.586427031
46057,0.059148331,0.155645976
46058,0.067380484,0.322715262
46059,0.725959434,0.795092973
46060,0.099427052,0.296772289
46061,0.060995204,0.097219064
46062,0.061288491,0.580556418
46063,0.085630313,0.80845036
46064,0.067505561,0.07522333
46065,0.061335122,0.163112303
46066,0.038775318,0.942012762
46067,0.088186002,0.673469471
46068,0.624531145,0.802934633
46069,0.09543344,0.407570826
46070,0.313485487,0.027024502
46071,0.065789041,0.41740542
46072,0.33891868,0.365786934
46073,0.229887374,0.282799107
46074,0.148544703,0.84765854
46075,0.054342251,0.073111716
46076,0.059358799,0.158667208
46077,0.085083642,0.173284348
46078,0.062313795,0.078073551
46079,0.321289847,0.224583788
46080,0.064571323,0.300403614
46081,0.448272805,0.724846472
46082,0.094901095,0.341047839
46083,0.062091095,0.090855294
46084,0.29242506,0.695192284
46085,0.262858248,0.600047428
46086,0.177394558,0.846135429
46087,0.053168693,0.05246649
46088,0.136518338,0.100432193
46089,0.24288896,0.758991297
46090,0.021769808,0.023568583
46091,0.88161868,0.932576356
46092,0.369705864,0.734019343
46093,0.054092709,0.181069267
46094,0.048378743,0.076053911
46095,0.145352934,0.86265124
46096,0.079347539,0.415256717
46097,0.045765001,0.137125696
46098,0.09046795,0.449599431
46099,0.435334995,0.452374846
46100,0.712831802,0.532476005
46101,0.072590175,0.085504753
46102,0.086702156,0.335240029
46103,0.616117181,0.452371762
46104,0.203446511,0.833006148
46105,0.075413216,0.204447115
46106,0.060573503,0.852886121
46107,0.642706123,0.795527603
46108,0.074984428,0.202054243
46109,0.343792069,0.212346327
46110,0.070872261,0.270228455
46111,0.65657632,0.858600127
46112,0.296262186,0.608275447
46113,0.036254141,0.110736562
46114,0.065194738,0.885583647
46115,0.361318891,0.881454509
46116,0.043157033,0.095434532
46117,0.232643224,0.14535799
46118,0.054494221,0.93128578
46119,0.188485388,0.828440823
46120,0.17012495,0.685815883
46121,0.576071012,0.23813677
46122,0.068187017,0.143068119
46123,0.026942578,0.167273135
46124,0.088279408,0.102328922
46125,0.123800587,0.5
46126,0.176034786,0.815527517
46127,0.480057423,0.814887402
46128,0.442510401,0.786639117
46129,0.532962211,0.797875566
46130,0.089612131,0.142963897
46131,0.104031578,0.817821752
46132,0.047825458,0.118488078
46133,0.195292352,0.610627107
46134,0.063761943,0.689166972
46135,0.090382018,0.095796444
46136,0.0481511,0.770637384
46137,0.538913762,0.867684396
46138,0.070088266,0.125513405
46139,0.06814144,0.116756578
46140,0.70555093,0.896867952
46141,0.074750348,0.667633414
46142,0.642242394,0.668577264
46143,0.136865798,0.36542607
46144,0.181161339,0.756037182
46145,0.055422236,0.092679575
46146,0.054938506,0.411686644
46147,0.165384801,0.336485083
46148,0.699893038,0.868601636
46149,0.059456865,0.945298425
46150,0.552800502,0.79108104
46151,0.046648338,0.124027685
46152,0.059728366,0.207116775
46153,0.059446062,0.411789549
46154,0.155238296,0.461552863
46155,0.716444071,0.853248907
46156,0.05872564,0.211000184
46157,0.104898309,0.132715094
46158,0.549249011,0.437897164
46159,0.323123163,0.430287972
46160,0.458529679,0.862084212
46161,0.060448211,0.119766237
46162,0.078502862,0.746711761
46163,0.086810754,0.092477193
46164,0.119421715,0.169590158
46165,0.111314391,0.329876702
46166,0.073937236,0.181332009
46167,0.713016746,0.85438699
46168,0.082449534,0.261791227
46169,0.071751604,0.362621807
46170,0.58731048,0.86806406
46171,0.767405495,0.774158098
46172,0.082979192,0.137373359
46173,0.190761265,0.106984252
46174,0.112462182,0.484671857
46175,0.493796221,0.596603909
46176,0.051699981,0.229814112
46177,0.412012454,0.426430142
46178,0.54253624,0.105568516
46179,0.419631569,0.842629592
46180,0.060597953,0.064435926
46181,0.267544728,0.346462387
46182,0.050349849,0.930813792
46183,0.515663672,0.709826447
46184,0.406808992,0.776309793
46185,0.413833217,0.795839668
46186,0.506318049,0.814258981
46187,0.488357222,0.683492799
46188,0.25331909,0.588064875
46189,0.029381562,0.391123289
46190,0.056578007,0.35038669
46191,0.193311299,0.404844182
46192,0.059772145,0.412974218
46193,0.542718305,0.850221748
46194,0.59556856,0.744126172
46195,0.050778095,0.179909215
46196,0.065003188,0.572938982
46197,0.050581215,0.76200905
46198,0.663393164,0.88367572
46199,0.066384415,0.182631167
46200,0.053104096,0.125227858
46201,0.510064772,0.79733495
46202,0.073358636,0.550249937
46203,0.064262275,0.33774765
46204,0.491130179,0.620489484
46205,0.062492789,0.123160137
46206,0.141953647,0.343207741
46207,0.265755147,0.807015753
46208,0.060526301,0.816031364
46209,0.068681691,0.14575643
46210,0.062777387,0.429928146
46211,0.089567987,0.181345508
46212,0.082526515,0.207255786
46213,0.150726652,0.08855366
46214,0.15265831,0.729506409
46215,0.040041248,0.80665042
46216,0.055144417,0.449002767
46217,0.096017784,0.146874471
46218,0.070891118,0.231553617
46219,0.390305613,0.837983728
46220,0.090204984,0.435667282
46221,0.025084979,0.089600523
46222,0.118435497,0.521581
46223,0.099516018,0.241169689
46224,0.054832,0.117311487
46225,0.63501435,0.844425205
46226,0.066587861,0.099756355
46227,0.061549517,0.190343349
46228,0.144195543,0.816039597
46229,0.057698722,0.748422211
46230,0.048105736,0.112544589
46231,0.143250024,0.959743256
46232,0.03761296,0.094503677
46233,0.073742362,0.357796847
46234,0.119895282,0.494730642
46235,0.64631288,0.962875416
46236,0.145327184,0.725580446
46237,0.672193872,0.885856022
46238,0.232695543,0.380375803
46239,0.572467867,0.761202258
46240,0.409577184,0.78549032
46241,0.070365049,0.220973324
46242,0.057089485,0.124657412
46243,0.05649648,0.155195845
46244,0.080752193,0.632028837
46245,0.277766644,0.137914384
46246,0.247043378,0.15564048
46247,0.067198972,0.651365681
46248,0.04539408,0.068882779
46249,0.061705876,0.35844965
46250,0.267043046,0.594042608
46251,0.591696464,0.239394794
46252,0.558796066,0.780100648
46253,0.05706359,0.803842231
46254,0.151015121,0.420425373
46255,0.059904179,0.492442391
46256,0.037638943,0.628035967
46257,0.557373633,0.605259274
46258,0.088824765,0.69430909
46259,0.07645972,0.137122399
46260,0.101606515,0.329944737
46261,0.436534387,0.102580067
46262,0.588242061,0.840386062
46263,0.248881916,0.754649035
46264,0.077044862,0.922077514
46265,0.489492673,0.77973938
46266,0.134665313,0.371312544
46267,0.140122111,0.926641841
46268,0.524294714,0.74550967
46269,0.060683863,0.511326768
46270,0.062084969,0.198063197
46271,0.179905314,0.312879948
46272,0.062996554,0.133380898
46273,0.113769821,0.178320283
46274,0.606198918,0.778098648
46275,0.472035143,0.664666198
46276,0.124008284,0.14116807
46277,0.407670977,0.155462118
46278,0.089749016,0.192969272
46279,0.103848679,0.811833819
46280,0.073406587,0.115601439
46281,0.391799149,0.82783076
46282,0.316050116,0.102658057
46283,0.060707161,0.301763846
46284,0.09351805,0.122572242
46285,0.572931945,0.609944135
46286,0.159018229,0.845566192
46287,0.581082656,0.804429199
46288,0.067738529,0.114098727
46289,0.112564264,0.204674759
46290,0.077079335,0.541757991
46291,0.107792595,0.111175386
46292,0.060937284,0.209514406
46293,0.072731843,0.473401953
46294,0.085746329,0.811281152
46295,0.575109194,0.643502775
46296,0.346943138,0.435901778
46297,0.038857505,0.113926994
46298,0.074549279,0.115782843
46299,0.700473305,0.811801561
46300,0.424766425,0.4221379
46301,0.356944307,0.839587202
46302,0.047600458,0.460609722
46303,0.059747705,0.13664164
46304,0.543980846,0.869474876
46305,0.078768431,0.099563406
46306,0.057427415,0.103878948
46307,0.044735262,0.118751306
46308,0.172013038,0.165017575
46309,0.78613032,0.947330678
46310,0.05553019,0.030059351
46311,0.527097854,0.907601393
46312,0.077704826,0.630237133
46313,0.026135405,0.025955859
46314,0.097903847,0.902912319
46315,0.844174654,0.952767025
46316,0.487992446,0.167008519
46317,0.107048411,0.148550436
46318,0.057465598,0.171153119
46319,0.053803735,0.690277388
46320,0.419948205,0.236867902
46321,0.048960296,0.111217549
46322,0.039346658,0.086401024
46323,0.207108109,0.736555438
46324,0.080705851,0.478108221
46325,0.055844116,0.520558195
46326,0.062231436,0.762003202
46327,0.05955435,0.131183376
46328,0.045707071,0.065468031
46329,0.649112305,0.820021234
46330,0.051684063,0.101607008
46331,0.171761898,0.863504319
46332,0.369933188,0.780107461
46333,0.232443537,0.730906181
46334,0.073356501,0.118807499
46335,0.103551421,0.836679379
46336,0.56749488,0.90248215
46337,0.080249502,0.168495235
46338,0.378737413,0.426500148
46339,0.598700722,0.859954883
46340,0.731156388,0.825880119
46341,0.062868173,0.144380614
46342,0.078259524,0.782178944
46343,0.085603788,0.48075137
46344,0.514334689,0.794741799
46345,0.054514817,0.080322865
46346,0.770840913,0.61483686
46347,0.091321096,0.679599693
46348,0.403915868,0.895244619
46349,0.668809672,0.695978542
46350,0.046280324,0.058717214
46351,0.060289613,0.347702604
46352,0.043665849,0.134644404
46353,0.473981947,0.556921601
46354,0.446540508,0.695091346
46355,0.076445359,0.273570445
46356,0.140146678,0.647136292
46357,0.079901933,0.86298817
46358,0.068676889,0.124401612
46359,0.168325517,0.320140789
46360,0.045810163,0.064215128
46361,0.618454398,0.834279345
46362,0.106696501,0.47237208
46363,0.570100943,0.813932073
46364,0.060406795,0.882116259
46365,0.110198212,0.383733015
46366,0.100436921,0.607234705
46367,0.03894856,0.149289084
46368,0.267255403,0.374004635
46369,0.800210776,0.916124973
46370,0.337355731,0.865480129
46371,0.036889985,0.07015955
46372,0.049875135,0.114979481
46373,0.093221167,0.233890802
46374,0.066632672,0.304549215
46375,0.051798175,0.113138436
46376,0.060143039,0.201578122
46377,0.852457261,0.916810936
46378,0.37932444,0.70463714
46379,0.038853242,0.068607946
46380,0.03064747,0.08186987
46381,0.091483973,0.531353837
46382,0.041865435,0.091575754
46383,0.856822887,0.89150907
46384,0.5,0.494350018
46385,0.143166423,0.688900441
46386,0.150047832,0.848981987
46387,0.070096046,0.410712455
46388,0.404082566,0.586134765
46389,0.59877277,0.265053563
46390,0.061332445,0.543376853
46391,0.183986489,0.733629008
46392,0.068579467,0.085961989
46393,0.537072551,0.848432491
46394,0.731164787,0.924546533
46395,0.023717368,0.840404441
46396,0.199765357,0.584066384
46397,0.082405947,0.919783453
46398,0.059699135,0.392467133
46399,0.340335604,0.832839456
46400,0.320906156,0.565700656
46401,0.074061896,0.590194722
46402,0.539291706,0.807618965
46403,0.693461404,0.946186756
46404,0.642912968,0.858103469
46405,0.486227119,0.74214465
46406,0.060705453,0.079668279
46407,0.082995754,0.431274284
46408,0.12922878,0.413473446
46409,0.059650707,0.885760244
46410,0.061460074,0.068307021
46411,0.284293023,0.625648468
46412,0.042640995,0.122988483
46413,0.494792047,0.545562562
46414,0.036044804,0.04961564
46415,0.049318584,0.18635184
46416,0.254855723,0.849577051
46417,0.061542188,0.09861008
46418,0.064408767,0.725776428
46419,0.031384446,0.647843052
46420,0.042747815,0.085702636
46421,0.556222854,0.818731755
46422,0.68165606,0.814515552
46423,0.204157961,0.649886048
46424,0.050798738,0.110205302
46425,0.454531472,0.816416313
46426,0.479502211,0.401823418
46427,0.057505511,0.20155298
46428,0.042936461,0.632063094
46429,0.532405514,0.744032829
46430,0.053822569,0.310823081
46431,0.040947007,0.129497096
46432,0.51272003,0.81890508
46433,0.290788548,0.532689449
46434,0.521174522,0.911883461
46435,0.052745607,0.760707987
46436,0.051092373,0.126185335
46437,0.082573379,0.461358403
46438,0.613073066,0.668854649
46439,0.285618432,0.379250987
46440,0.436144691,0.707100529
46441,0.044371338,0.099830181
46442,0.593651765,0.713385661
46443,0.109859953,0.888578037
46444,0.100574591,0.209340689
46445,0.253224561,0.649485872
46446,0.042699797,0.17757503
46447,0.054315628,0.132088597
46448,0.097937212,0.78873974
46449,0.053055424,0.099891927
46450,0.113297163,0.248709321
46451,0.341720108,0.5
46452,0.488175233,0.359410632
46453,0.199539497,0.366131501
46454,0.06061586,0.136654606
46455,0.060943467,0.104140482
46456,0.061415657,0.439720033
46457,0.090660404,0.451298088
46458,0.096260763,0.878664929
46459,0.150096909,0.768919432
46460,0.600378046,0.869351353
46461,0.433134928,0.616799537
46462,0.086702142,0.797507865
46463,0.654481425,0.820214208
46464,0.057371477,0.372093821
46465,0.132957211,0.312901346
46466,0.227600739,0.683784018
46467,0.240245825,0.710810219
46468,0.068058688,0.144212073
46469,0.054636043,0.401267798
46470,0.044579531,0.934903685
46471,0.081178885,0.354203271
46472,0.079295132,0.313033719
46473,0.902553899,0.943174852
46474,0.591816708,0.809128275
46475,0.071423926,0.668403061
46476,0.645904988,0.881074938
46477,0.421063249,0.83457987
46478,0.785861701,0.819903605
46479,0.345898669,0.817357845
46480,0.046556109,0.588579824
46481,0.107805901,0.366306725
46482,0.195907584,0.297247727
46483,0.038929996,0.196051963
46484,0.059315646,0.174744399
46485,0.050255219,0.107487929
46486,0.510990641,0.854534607
46487,0.156107223,0.194597143
46488,0.065624416,0.314493193
46489,0.05618449,0.134214618
46490,0.056844354,0.100960497
46491,0.534420692,0.08674777
46492,0.56274697,0.618513908
46493,0.061452948,0.290912542
46494,0.049843373,0.069697767
46495,0.397440626,0.838931769
46496,0.060484234,0.064602999
46497,0.17529267,0.178684417
46498,0.061309656,0.068127836
46499,0.1045503,0.27696258
46500,0.531264745,0.532374582
46501,0.329494696,0.605687607
46502,0.284135725,0.234743966
46503,0.115576662,0.140373494
46504,0.076330756,0.306430905
46505,0.378659745,0.344253724
46506,0.108754662,0.107454023
46507,0.235625167,0.628896998
46508,0.036701168,0.040888534
46509,0.445402138,0.305522544
46510,0.067839843,0.126037268
46511,0.061363944,0.943011277
46512,0.038198259,0.867706771
46513,0.06985244,0.592490729
46514,0.797505899,0.919369433
46515,0.194202997,0.838944464
46516,0.47658772,0.736883081
46517,0.179375226,0.88786042
46518,0.210057904,0.850908939
46519,0.078827133,0.605659975
46520,0.023934202,0.132209324
46521,0.071203803,0.801575183
46522,0.059248508,0.552512439
46523,0.094022789,0.897188773
46524,0.064348954,0.655279858
46525,0.083302246,0.871934258
46526,0.063768013,0.136311176
46527,0.581265425,0.835625887
46528,0.424621943,0.478684624
46529,0.074344399,0.387294478
46530,0.579762197,0.881433749
46531,0.536928054,0.847253485
46532,0.671781273,0.268513829
46533,0.661119007,0.290533178
46534,0.09762889,0.846740668
46535,0.063498406,0.107693341
46536,0.474818399,0.818567387
46537,0.053634302,0.082626366
46538,0.028067235,0.08784144
46539,0.081504068,0.30287082
46540,0.219451848,0.695195819
46541,0.069984472,0.124031317
46542,0.116862713,0.816848692
46543,0.129571218,0.16685628
46544,0.558981192,0.847708945
46545,0.618134789,0.816298826
46546,0.089195206,0.147234327
46547,0.682246989,0.898975279
46548,0.081770959,0.915161469
46549,0.198894641,0.936140509
46550,0.058670767,0.105132642
46551,0.318617935,0.428921787
46552,0.076664852,0.782843986
46553,0.107860474,0.313654369
46554,0.420686692,0.42671366
46555,0.053916351,0.142461462
46556,0.397156068,0.668675443
46557,0.053783155,0.058926042
46558,0.303573259,0.567444221
46559,0.106963816,0.505498592
46560,0.050614376,0.10121153
46561,0.237354476,0.420101003
46562,0.061014418,0.922574425
46563,0.630922506,0.859463448
46564,0.372480722,0.620199608
46565,0.395731017,0.199813744
46566,0.100803838,0.125421909
46567,0.056385204,0.082243209
46568,0.68140604,0.931705638
46569,0.056042501,0.136048006
46570,0.060518829,0.090263268
46571,0.04411483,0.954243856
46572,0.247647859,0.479218164
46573,0.053692585,0.847564872
46574,0.080484701,0.436039125
46575,0.05569055,0.126986885
46576,0.116462182,0.646633965
46577,0.086690845,0.321277594
46578,0.132120968,0.789653012
46579,0.588641582,0.835189131
46580,0.131415434,0.747776692
46581,0.083160367,0.754071877
46582,0.08068218,0.131309985
46583,0.062274164,0.729328008
46584,0.094733915,0.301519356
46585,0.061932356,0.092761687
46586,0.210137153,0.882901744
46587,0.588063089,0.872199007
46588,0.059278252,0.078618512
46589,0.0420906,0.11121311
46590,0.586889772,0.83944502
46591,0.094306954,0.597613
46592,0.066786892,0.790390499
46593,0.070445686,0.114982326
46594,0.062490044,0.5
46595,0.079569905,0.068626049
46596,0.768974518,0.908408186
46597,0.682788086,0.819967484
46598,0.05719302,0.854793134
46599,0.019391808,0.259440025
46600,0.070494799,0.217107236
46601,0.053457951,0.181478485
46602,0.389406429,0.881658135
46603,0.051707806,0.619662343
46604,0.076366369,0.253142826
46605,0.340356417,0.29953182
46606,0.070139185,0.56833359
46607,0.329557379,0.228071547
46608,0.051705402,0.104977821
46609,0.065947508,0.5
46610,0.530759722,0.601292393
46611,0.145874683,0.119080731
46612,0.071680413,0.151791908
46613,0.042178649,0.808961012
46614,0.061254278,0.923351889
46615,0.175894094,0.507610012
46616,0.059626466,0.083117327
46617,0.192431057,0.652780697
46618,0.706690318,0.312975154
46619,0.053725157,0.095795893
46620,0.188615251,0.072871764
46621,0.051941301,0.163880987
46622,0.687953889,0.827282804
46623,0.196560626,0.707904529
46624,0.160525419,0.385232924
46625,0.049556254,0.109262667
46626,0.638549091,0.87708539
46627,0.213957185,0.167784621
46628,0.084602809,0.19503688
46629,0.126917246,0.46534376
46630,0.424737534,0.484827256
46631,0.07300879,0.671167152
46632,0.059899036,0.851029026
46633,0.061278411,0.102150368
46634,0.043985527,0.902101116
46635,0.853583715,0.855044139
46636,0.048398631,0.13146833
46637,0.063128331,0.169117098
46638,0.02557062,0.045706532
46639,0.060912162,0.459516967
46640,0.519097079,0.821391812
46641,0.049478792,0.965158985
46642,0.385315374,0.749064234
46643,0.066240759,0.331507147
46644,0.051479846,0.144729175
46645,0.462125236,0.895596381
46646,0.211264075,0.570747126
46647,0.123553938,0.725025909
46648,0.474691458,0.810533458
46649,0.075837984,0.257051332
46650,0.25588524,0.405522091
46651,0.031557225,0.14607452
46652,0.040020208,0.095539174
46653,0.06011481,0.296281664
46654,0.464140215,0.262087341
46655,0.061793716,0.163659642
46656,0.123549895,0.509621062
46657,0.074711241,0.5
46658,0.103837255,0.870338817
46659,0.330921249,0.343857124
46660,0.022325527,0.509746334
46661,0.075191387,0.33012954
46662,0.051665147,0.071220911
46663,0.476072947,0.155486209
46664,0.076944056,0.822761438
46665,0.101210604,0.876364443
46666,0.34993537,0.252063194
46667,0.086498872,0.667654186
46668,0.114090571,0.087257883
46669,0.067780629,0.106882868
46670,0.482096027,0.640064742
46671,0.5,0.859929491
46672,0.094744112,0.698014815
46673,0.042195694,0.89418826
46674,0.043566696,0.416178324
46675,0.071567609,0.165464041
46676,0.111952884,0.269552802
46677,0.03998141,0.253354252
46678,0.158728103,0.274234225
46679,0.666098892,0.826534881
46680,0.041115866,0.118645948
46681,0.186201806,0.217647572
46682,0.741431208,0.927360166
46683,0.129523962,0.199347313
46684,0.042095534,0.269111307
46685,0.15099132,0.866686199
46686,0.098712602,0.172669474
46687,0.114753544,0.143836741
46688,0.126421589,0.444310722
46689,0.07359773,0.129052567
46690,0.690134862,0.869385271
46691,0.075009945,0.352925768
46692,0.143056082,0.615364911
46693,0.073690231,0.074780908
46694,0.087808008,0.125671417
46695,0.063053821,0.226914453
46696,0.525897172,0.759117133
46697,0.104471693,0.087349479
46698,0.060263324,0.884231931
46699,0.056164532,0.802858896
46700,0.413060528,0.5
46701,0.049270044,0.901245097
46702,0.094558695,0.127227046
46703,0.59356397,0.867261164
46704,0.488697105,0.601779215
46705,0.629520203,0.845826642
46706,0.050348351,0.860486018
46707,0.083076791,0.172811103
46708,0.101986097,0.752616629
46709,0.35846423,0.173888336
46710,0.152972104,0.27703477
46711,0.167262623,0.810649685
46712,0.15539047,0.56424898
46713,0.047779888,0.141571838
46714,0.069336337,0.65952499
46715,0.69708503,0.88334959
46716,0.350758492,0.230757347
46717,0.173663786,0.510532711
46718,0.162303539,0.835751104
46719,0.051477898,0.225081762
46720,0.070539412,0.144651282
46721,0.063065318,0.813366528
46722,0.032330313,0.140896543
46723,0.047136813,0.683465091
46724,0.069037934,0.07988667
46725,0.445029864,0.357453031
46726,0.734878313,0.82942228
46727,0.100070904,0.209713051
46728,0.09592283,0.217116057
46729,0.077461823,0.436382672
46730,0.060696894,0.116330567
46731,0.081218179,0.297604134
46732,0.218236381,0.155217797
46733,0.033273922,0.122358261
46734,0.069195535,0.664311721
46735,0.065540506,0.082665624
46736,0.059278819,0.058376021
46737,0.032173262,0.121758653
